2X4Z_v103904221 7.6
2X4Z_v103904222 6.3
2X4Z_v103904223 7.
2X4Z_v103904224 6.8
2X4Z_v103904225 6.9
2X4Z_v103904226 6.9
2X4Z_v103904227 7.5
2X4Z_v103904228 7.1
2X4Z_v103904229 6.2
2X4Z_v103904230 6.8
2X4Z_v103904231 7.4
2X4Z_v103904232 7.6
2X4Z_v103904233 7.3
2X4Z_v103904234 6.
2X4Z_v103904235 7.5
2X4Z_v103904239 7.5
2X4Z_v103904254 6.4
2X4Z_v103904255 7.1
2X4Z_v103904258 7.7
2X4Z_v103904260 7.6
2X4Z_v103904271 6.2
2X4Z_v103904274 5.4
2X4Z_v103904292 5.5
2X4Z_v103904296 5.4
2X4Z_v103904315 5.4
2X4Z_v103904316 5.5
2X4Z_v103904320 5.9
2X4Z_v103904322 5.8
2X4Z_v103904324 5.3
2X4Z_v103904325 6.2
2X4Z_v103904341 5.7
2X4Z_v103904402 6.1
2X4Z_v103904403 5.9
2X4Z_v103904404 6.2
2X4Z_v103904405 6.3
2X4Z_v103904406 6.9
2X4Z_v103904408 5.5
2X4Z_v103904418 6.4
2X4Z_v103904441 6.8
2X4Z_v103904450 5.7
2X4Z_v103904462 7.5
2X4Z_v103904463 7.3
2X4Z_v103904465 5.8
2X4Z_v103904468 5.6
2X4Z_v103904470 6.
2X4Z_v103904479 7.5
2X4Z_v103904480 7.1
2X4Z_v103904484 5.8
2X4Z_v103904485 5.5
2X4Z_v103904502 6.2
2X4Z_v103904505 6.3
2X4Z_v103904507 5.5
2X4Z_v103904511 6.5
2X4Z_v103904514 6.
2X4Z_v103904519 5.4
2X4Z_v103904521 7.1
2X4Z_v103904522 5.6
2X4Z_v103904523 6.1
2X4Z_v103904533 6.6
2X4Z_v103904534 6.1
2X4Z_v103904535 6.8
2X4Z_v103904540 6.1
2X4Z_v103904542 5.8
2X4Z_v103904544 7.
2X4Z_v103904552 5.6
2X4Z_v103904590 5.3
2X4Z_v103904591 8.8
2X4Z_v103904592 7.8
2X4Z_v103904593 5.5
2X4Z_v103904594 5.5
2X4Z_v103904595 7.5
2X4Z_v103904596 6.2
2X4Z_v103904598 6.4
2X4Z_v103904599 6.9
2X4Z_v103904600 6.9
2X4Z_v103904602 7.7
2X4Z_v103904603 5.3
2X4Z_v103904604 5.9
2X4Z_v103904605 8.1
2X4Z_v103904612 8.
2X4Z_v103904615 5.5
2X4Z_v103904616 6.
2X4Z_v103904636 7.4
2X4Z_v103904639 5.8
2X4Z_v103904640 6.2
2X4Z_v103904644 6.5
2X4Z_v103904645 5.7
2X4Z_v103904647 5.5
2X4Z_v103904657 5.7
2X4Z_v103904684 5.7
2X4Z_v103904706 6.2
2X4Z_v103904707 4.2
2X4Z_v103904731 5.4
2X4Z_v103904735 4.1
2X4Z_v103904739 7.
2X4Z_v103904743 6.
2X4Z_v103904752 5.3
2X4Z_v103904754 5.9
2X4Z_v103904782 6.2
2X4Z_v103904784 5.9
2X4Z_v103904785 5.5
2X4Z_v103904786 5.4
2X4Z_v103904787 5.8
2X4Z_v103904788 5.8
2X4Z_v103904806 8.
2X4Z_v103904818 6.1
2X4Z_v103904825 6.1
2X4Z_v103904826 6.3
2X4Z_v103904830 5.6
2X4Z_v103904836 5.8
2X4Z_v103904861 5.6
2X4Z_v103904862 5.9
2X4Z_v103904867 4.4
2X4Z_v103904904 5.8
2X4Z_v103904905 7.2
2X4Z_v103904906 5.8
2X4Z_v103904913 5.4
2X4Z_v103904917 5.6
2X4Z_v103904953 6.7
2X4Z_v103904960 5.6
2X4Z_v103904961 5.9
2X4Z_v103904977 5.4
2X4Z_v103904983 6.
2X4Z_v103904990 6.3
2X4Z_v103904991 6.7
2X4Z_v103904995 5.4
2X4Z_v103905004 7.3
2X4Z_v103905005 6.3
2X4Z_v103905010 5.5
2X4Z_v103905011 5.7
2X4Z_v103905025 5.6
2X4Z_v103905029 4.3
2X4Z_v103905040 4.1
2X4Z_v103905043 5.4
2X4Z_v103905057 5.7
2X4Z_v103905076 5.7
2X4Z_v103905089 5.3
2X4Z_v103905093 5.5
2X4Z_v103905145 5.4
2X4Z_v103905149 5.5
2X4Z_v103905159 6.6
2X4Z_v103905169 5.7
2X4Z_v103905182 5.8
2X4Z_v103905183 5.4
2X4Z_v103905213 6.2
2X4Z_v103905214 5.9
2X4Z_v103905215 6.
2X4Z_v103905226 5.7
2X4Z_v103905250 6.3
2X4Z_v103905272 7.3
2X4Z_v103905273 5.4
2X4Z_v103905276 5.6
2X4Z_v103905295 4.
2X4Z_v103905306 4.8
2X4Z_v103905313 6.2
2X4Z_v103905316 6.3
2X4Z_v103905317 5.4
2X4Z_v103905323 5.6
2X4Z_v103905362 5.7
2X4Z_v103905366 5.6
2X4Z_v103905368 5.9
2X4Z_v103905397 5.4
2X4Z_v103905399 6.3
2X4Z_v103905406 5.5
2X4Z_v103905453 6.4
2X4Z_v103905460 5.7
2X4Z_v103905488 6.8
2X4Z_v103905496 5.9
2X4Z_v103905504 6.
2X4Z_v103905508 4.
2X4Z_v103905532 7.2
2X4Z_v103905539 5.6
2X4Z_v103905552 6.1
2X4Z_v103905558 6.4
2X4Z_v103905560 5.3
2X4Z_v103905603 5.3
2X4Z_v103905607 7.1
2X4Z_v103905608 5.5
2X4Z_v103905614 5.8
2X4Z_v103905616 5.9
2X4Z_v103905620 5.5
2X4Z_v103905621 6.1
2X4Z_v103905639 6.8
2X4Z_v103905648 5.4
2X4Z_v103905660 5.4
2X4Z_v103905665 5.7
2X4Z_v103905668 6.1
2X4Z_v103905680 5.4
2X4Z_v103905684 6.7
2XNM_v103904189 5.2
2XNM_v103904193 5.2
2XNM_v103904194 5.2
2XNM_v103904195 6.
2XNM_v103904204 5.2
2XNM_v103904206 5.1
2XNM_v103904210 5.
2XNM_v103904216 5.4
2XNM_v103904269 7.
2XNM_v103904270 5.9
2XNM_v103904271 6.4
2XNM_v103904272 7.9
2XNM_v103904273 6.
2XNM_v103904275 5.9
2XNM_v103904276 6.2
2XNM_v103904277 5.9
2XNM_v103904279 6.1
2XNM_v103904280 6.4
2XNM_v103904281 6.4
2XNM_v103904282 7.
2XNM_v103904283 6.7
2XNM_v103904284 6.2
2XNM_v103904285 5.8
2XNM_v103904286 6.1
2XNM_v103904287 6.7
2XNM_v103904288 6.3
2XNM_v103904289 5.3
2XNM_v103904290 7.1
2XNM_v103904291 5.9
2XNM_v103904292 6.5
2XNM_v103904293 7.2
2XNM_v103904294 6.4
2XNM_v103904295 5.3
2XNM_v103904296 6.3
2XNM_v103904297 5.7
2XNM_v103904300 6.
2XNM_v103904302 6.2
2XNM_v103904303 6.3
2XNM_v103904304 6.5
2XNM_v103904307 6.4
2XNM_v103904308 6.7
2XNM_v103904309 6.7
2XNM_v103904310 6.4
2XNM_v103904313 7.2
2XNM_v103904314 7.2
2XNM_v103904315 6.9
2XNM_v103904316 6.6
2XNM_v103904317 5.4
2XNM_v103904319 5.9
2XNM_v103904320 6.9
2XNM_v103904321 7.4
2XNM_v103904322 7.2
2XNM_v103904323 6.9
2XNM_v103904325 6.4
2XNM_v103904326 7.3
2XNM_v103904329 5.9
2XNM_v103904331 5.4
2XNM_v103904336 6.8
2XNM_v103904339 5.5
2XNM_v103904341 7.
2XNM_v103904346 6.
2XNM_v103904347 5.4
2XNM_v103904349 5.3
2XNM_v103904351 5.3
2XNM_v103904354 6.9
2XNM_v103904356 5.2
2XNM_v103904357 6.
2XNM_v103904359 5.4
2XNM_v103904362 5.3
2XNM_v103904365 5.1
2XNM_v103904366 6.
2XNM_v103904368 5.8
2XNM_v103904402 6.2
2XNM_v103904403 6.1
2XNM_v103904404 6.5
2XNM_v103904405 6.6
2XNM_v103904406 5.6
2XNM_v103904411 6.3
2XNM_v103904417 6.4
2XNM_v103904418 7.4
2XNM_v103904419 6.6
2XNM_v103904420 6.5
2XNM_v103904441 5.8
2XNM_v103904443 5.8
2XNM_v103904448 5.5
2XNM_v103904449 6.2
2XNM_v103904450 6.2
2XNM_v103904462 5.9
2XNM_v103904465 5.1
2XNM_v103904505 5.2
2XNM_v103904506 4.4
2XNM_v103904511 5.1
2XNM_v103904591 6.9
2XNM_v103904592 6.7
2XNM_v103904593 5.6
2XNM_v103904594 5.6
2XNM_v103904595 7.7
2XNM_v103904596 5.2
2XNM_v103904598 6.1
2XNM_v103904600 6.7
2XNM_v103904604 6.1
2XNM_v103904638 5.7
2XNM_v103904647 5.3
2XNM_v103904648 5.2
2XNM_v103904649 6.
2XNM_v103904650 5.5
2XNM_v103904657 5.3
2XNM_v103904658 5.1
2XNM_v103904678 5.8
2XNM_v103904684 6.3
2XNM_v103904704 6.
2XNM_v103904711 5.6
2XNM_v103904739 6.1
2XNM_v103904740 5.8
2XNM_v103904742 6.
2XNM_v103904743 6.3
2XNM_v103904744 6.2
2XNM_v103904754 5.7
2XNM_v103904784 6.8
2XNM_v103904785 6.5
2XNM_v103904787 6.1
2XNM_v103904788 6.1
2XNM_v103904796 5.4
2XNM_v103904814 5.6
2XNM_v103904856 5.7
2XNM_v103904861 5.5
2XNM_v103904862 5.8
2XNM_v103904904 5.3
2XNM_v103904906 5.3
2XNM_v103904913 6.3
2XNM_v103904937 6.5
2XNM_v103904938 6.2
2XNM_v103904950 5.5
2XNM_v103904953 6.2
2XNM_v103904991 5.8
2XNM_v103904993 5.5
2XNM_v103904994 5.2
2XNM_v103904995 5.2
2XNM_v103904996 5.7
2XNM_v103905025 6.1
2XNM_v103905043 5.3
2XNM_v103905055 5.9
2XNM_v103905087 6.1
2XNM_v103905091 5.5
2XNM_v103905093 6.5
2XNM_v103905094 7.9
2XNM_v103905095 6.
2XNM_v103905096 5.4
2XNM_v103905098 5.7
2XNM_v103905113 5.3
2XNM_v103905146 5.7
2XNM_v103905169 5.2
2XNM_v103905183 6.1
2XNM_v103905213 6.
2XNM_v103905215 5.1
2XNM_v103905218 5.3
2XNM_v103905219 5.9
2XNM_v103905238 5.3
2XNM_v103905249 5.5
2XNM_v103905250 5.8
2XNM_v103905259 6.2
2XNM_v103905270 5.1
2XNM_v103905271 5.1
2XNM_v103905284 5.1
2XNM_v103905298 5.7
2XNM_v103905316 6.7
2XNM_v103905317 5.9
2XNM_v103905362 6.7
2XNM_v103905366 5.5
2XNM_v103905368 6.9
2XNM_v103905406 6.
2XNM_v103905409 5.1
2XNM_v103905428 6.2
2XNM_v103905429 6.3
2XNM_v103905430 5.1
2XNM_v103905463 5.7
2XNM_v103905486 5.5
2XNM_v103905488 5.5
2XNM_v103905503 6.6
2XNM_v103905508 4.5
2XNM_v103905552 6.3
2XNM_v103905560 5.9
2XNM_v103905583 5.7
2XNM_v103905594 5.3
2XNM_v103905604 6.5
2XNM_v103905615 5.9
2XNM_v103905631 6.9
2XNM_v103905639 7.5
2XNM_v103905642 6.4
2XNM_v103905655 5.7
2XNM_v103905660 5.5
2XNM_v103905664 5.7
2XNM_v103905668 7.2
2XNM_v103905675 5.2
2Y7J_v103904189 6.7
2Y7J_v103904191 6.1
2Y7J_v103904193 6.7
2Y7J_v103904195 6.7
2Y7J_v103904202 6.8
2Y7J_v103904203 7.
2Y7J_v103904209 5.7
2Y7J_v103904212 5.7
2Y7J_v103904215 6.6
2Y7J_v103904280 5.3
2Y7J_v103904300 5.8
2Y7J_v103904303 5.5
2Y7J_v103904320 5.8
2Y7J_v103904322 5.3
2Y7J_v103904330 5.8
2Y7J_v103904331 5.7
2Y7J_v103904334 5.5
2Y7J_v103904361 5.5
2Y7J_v103904403 6.4
2Y7J_v103904418 5.4
2Y7J_v103904448 6.1
2Y7J_v103904449 5.8
2Y7J_v103904450 5.8
2Y7J_v103904463 5.7
2Y7J_v103904465 5.4
2Y7J_v103904466 5.4
2Y7J_v103904468 6.
2Y7J_v103904469 5.5
2Y7J_v103904477 5.4
2Y7J_v103904478 5.6
2Y7J_v103904479 6.1
2Y7J_v103904480 6.
2Y7J_v103904484 6.
2Y7J_v103904502 5.7
2Y7J_v103904504 5.5
2Y7J_v103904505 6.5
2Y7J_v103904511 6.6
2Y7J_v103904514 5.8
2Y7J_v103904591 7.3
2Y7J_v103904592 7.1
2Y7J_v103904593 5.7
2Y7J_v103904603 5.7
2Y7J_v103904604 5.8
2Y7J_v103904638 6.2
2Y7J_v103904647 6.
2Y7J_v103904648 6.
2Y7J_v103904649 5.6
2Y7J_v103904657 6.1
2Y7J_v103904684 6.
2Y7J_v103904688 6.
2Y7J_v103904691 5.5
2Y7J_v103904705 5.4
2Y7J_v103904711 6.4
2Y7J_v103904712 6.4
2Y7J_v103904739 6.6
2Y7J_v103904749 5.4
2Y7J_v103904750 5.5
2Y7J_v103904754 7.9
2Y7J_v103904806 6.6
2Y7J_v103904811 5.8
2Y7J_v103904817 6.
2Y7J_v103904891 5.6
2Y7J_v103904892 5.4
2Y7J_v103904904 6.
2Y7J_v103904906 6.
2Y7J_v103904912 5.7
2Y7J_v103904913 5.3
2Y7J_v103904926 5.7
2Y7J_v103904950 5.4
2Y7J_v103904953 6.8
2Y7J_v103904960 6.9
2Y7J_v103904962 5.5
2Y7J_v103904966 5.6
2Y7J_v103904971 5.5
2Y7J_v103904991 5.4
2Y7J_v103905034 5.3
2Y7J_v103905076 6.4
2Y7J_v103905077 5.7
2Y7J_v103905078 5.5
2Y7J_v103905079 6.6
2Y7J_v103905094 5.3
2Y7J_v103905096 5.4
2Y7J_v103905112 6.
2Y7J_v103905113 5.6
2Y7J_v103905117 6.1
2Y7J_v103905173 5.7
2Y7J_v103905208 6.5
2Y7J_v103905209 6.1
2Y7J_v103905210 5.4
2Y7J_v103905212 5.5
2Y7J_v103905231 6.
2Y7J_v103905238 5.6
2Y7J_v103905247 5.5
2Y7J_v103905250 5.8
2Y7J_v103905251 5.4
2Y7J_v103905259 6.8
2Y7J_v103905270 5.4
2Y7J_v103905284 5.9
2Y7J_v103905298 5.4
2Y7J_v103905308 5.4
2Y7J_v103905309 5.5
2Y7J_v103905319 5.5
2Y7J_v103905320 5.5
2Y7J_v103905343 5.5
2Y7J_v103905344 5.5
2Y7J_v103905378 5.8
2Y7J_v103905414 5.7
2Y7J_v103905453 5.6
2Y7J_v103905483 5.6
2Y7J_v103905488 6.4
2Y7J_v103905496 6.3
2Y7J_v103905536 5.5
2Y7J_v103905539 5.4
2Y7J_v103905541 6.2
2Y7J_v103905559 5.5
2Y7J_v103905590 6.3
2Y7J_v103905603 6.6
2Y7J_v103905607 5.5
2Y7J_v103905608 6.1
2Y7J_v103905618 6.5
2Y7J_v103905621 5.9
2Y7J_v103905622 5.6
2Y7J_v103905670 7.8
2Y7J_v103905675 6.2
2Y7J_v103905676 6.5
2YCF_v103904195 6.4
2YCF_v103904204 6.5
2YCF_v103904206 5.9
2YCF_v103904214 5.4
2YCF_v103904216 6.4
2YCF_v103904277 5.5
2YCF_v103904279 5.3
2YCF_v103904285 6.
2YCF_v103904292 5.9
2YCF_v103904296 6.2
2YCF_v103904300 5.9
2YCF_v103904302 6.1
2YCF_v103904303 5.8
2YCF_v103904310 5.4
2YCF_v103904314 6.3
2YCF_v103904316 5.4
2YCF_v103904320 6.3
2YCF_v103904322 5.8
2YCF_v103904334 5.4
2YCF_v103904341 6.3
2YCF_v103904348 5.9
2YCF_v103904352 9.2
2YCF_v103904353 8.8
2YCF_v103904357 5.9
2YCF_v103904365 6.2
2YCF_v103904367 5.2
2YCF_v103904370 5.6
2YCF_v103904402 8.6
2YCF_v103904403 5.8
2YCF_v103904411 6.
2YCF_v103904418 6.1
2YCF_v103904419 6.
2YCF_v103904443 6.5
2YCF_v103904463 6.
2YCF_v103904465 6.5
2YCF_v103904468 5.9
2YCF_v103904470 6.4
2YCF_v103904471 6.2
2YCF_v103904476 5.5
2YCF_v103904479 6.2
2YCF_v103904480 6.4
2YCF_v103904484 6.3
2YCF_v103904505 7.3
2YCF_v103904508 6.2
2YCF_v103904511 7.9
2YCF_v103904512 5.7
2YCF_v103904514 7.7
2YCF_v103904519 5.8
2YCF_v103904526 5.3
2YCF_v103904531 5.9
2YCF_v103904543 5.
2YCF_v103904554 6.2
2YCF_v103904555 6.3
2YCF_v103904556 6.4
2YCF_v103904567 6.8
2YCF_v103904591 7.1
2YCF_v103904592 7.5
2YCF_v103904593 6.6
2YCF_v103904594 6.4
2YCF_v103904595 7.
2YCF_v103904596 7.
2YCF_v103904597 5.7
2YCF_v103904602 6.6
2YCF_v103904603 6.6
2YCF_v103904604 6.5
2YCF_v103904611 5.1
2YCF_v103904638 5.8
2YCF_v103904647 7.
2YCF_v103904648 5.8
2YCF_v103904649 6.2
2YCF_v103904652 5.9
2YCF_v103904657 7.
2YCF_v103904658 6.7
2YCF_v103904662 7.4
2YCF_v103904684 5.8
2YCF_v103904688 5.3
2YCF_v103904702 7.8
2YCF_v103904705 8.5
2YCF_v103904711 6.3
2YCF_v103904712 6.5
2YCF_v103904713 5.8
2YCF_v103904714 5.5
2YCF_v103904729 6.1
2YCF_v103904739 7.3
2YCF_v103904742 6.6
2YCF_v103904743 6.4
2YCF_v103904751 5.8
2YCF_v103904752 6.4
2YCF_v103904754 7.3
2YCF_v103904785 5.1
2YCF_v103904786 6.2
2YCF_v103904787 6.4
2YCF_v103904788 6.4
2YCF_v103904806 7.
2YCF_v103904811 5.7
2YCF_v103904815 6.1
2YCF_v103904816 6.1
2YCF_v103904889 6.3
2YCF_v103904890 6.
2YCF_v103904904 6.5
2YCF_v103904906 6.5
2YCF_v103904937 7.7
2YCF_v103904938 7.5
2YCF_v103904939 6.3
2YCF_v103904940 6.8
2YCF_v103904951 6.
2YCF_v103904952 6.5
2YCF_v103904953 6.8
2YCF_v103904955 6.1
2YCF_v103904956 5.
2YCF_v103904957 5.8
2YCF_v103904960 7.7
2YCF_v103904961 7.4
2YCF_v103904962 7.4
2YCF_v103904963 5.9
2YCF_v103904965 6.2
2YCF_v103904984 5.9
2YCF_v103904985 5.9
2YCF_v103904987 6.3
2YCF_v103904988 5.9
2YCF_v103904991 7.2
2YCF_v103904993 6.
2YCF_v103904994 5.2
2YCF_v103904995 5.5
2YCF_v103904996 5.9
2YCF_v103904997 7.8
2YCF_v103904998 7.1
2YCF_v103904999 7.7
2YCF_v103905000 6.5
2YCF_v103905001 7.4
2YCF_v103905033 5.1
2YCF_v103905041 6.9
2YCF_v103905042 6.9
2YCF_v103905043 6.4
2YCF_v103905044 6.4
2YCF_v103905047 6.4
2YCF_v103905049 6.2
2YCF_v103905050 6.3
2YCF_v103905051 6.
2YCF_v103905055 6.9
2YCF_v103905075 7.7
2YCF_v103905077 8.
2YCF_v103905078 7.2
2YCF_v103905082 5.7
2YCF_v103905112 7.1
2YCF_v103905113 7.3
2YCF_v103905117 6.1
2YCF_v103905119 6.3
2YCF_v103905144 6.2
2YCF_v103905145 6.3
2YCF_v103905148 5.2
2YCF_v103905173 6.
2YCF_v103905218 5.8
2YCF_v103905219 6.6
2YCF_v103905238 6.2
2YCF_v103905248 6.5
2YCF_v103905250 6.6
2YCF_v103905259 7.8
2YCF_v103905260 6.8
2YCF_v103905263 7.1
2YCF_v103905266 6.6
2YCF_v103905270 5.8
2YCF_v103905284 5.8
2YCF_v103905298 6.
2YCF_v103905316 6.1
2YCF_v103905340 5.6
2YCF_v103905343 6.2
2YCF_v103905344 6.2
2YCF_v103905345 5.7
2YCF_v103905366 6.1
2YCF_v103905389 5.1
2YCF_v103905390 5.1
2YCF_v103905398 5.1
2YCF_v103905413 5.6
2YCF_v103905414 5.8
2YCF_v103905421 5.1
2YCF_v103905428 6.
2YCF_v103905453 7.1
2YCF_v103905481 5.9
2YCF_v103905487 6.2
2YCF_v103905488 7.1
2YCF_v103905496 7.7
2YCF_v103905515 6.1
2YCF_v103905532 7.1
2YCF_v103905541 6.
2YCF_v103905566 5.9
2YCF_v103905576 6.
2YCF_v103905585 5.8
2YCF_v103905586 6.9
2YCF_v103905603 5.9
2YCF_v103905607 6.9
2YCF_v103905618 6.7
2YCF_v103905621 7.7
2YCF_v103905636 5.7
2YCF_v103905650 6.
2YCF_v103905665 6.4
2YCF_v103905670 7.5
2YCF_v103905675 6.3
2YCF_v103905676 6.
2YCF_v103905684 6.1
2YEX_v103904189 6.4
2YEX_v103904191 5.8
2YEX_v103904192 5.1
2YEX_v103904193 6.4
2YEX_v103904195 5.5
2YEX_v103904197 5.4
2YEX_v103904201 6.8
2YEX_v103904202 5.9
2YEX_v103904203 5.7
2YEX_v103904204 6.
2YEX_v103904206 5.8
2YEX_v103904209 5.2
2YEX_v103904214 5.4
2YEX_v103904216 6.
2YEX_v103904271 5.5
2YEX_v103904325 5.5
2YEX_v103904358 5.5
2YEX_v103904364 5.4
2YEX_v103904402 7.
2YEX_v103904403 6.
2YEX_v103904404 6.4
2YEX_v103904405 6.9
2YEX_v103904406 6.2
2YEX_v103904418 5.1
2YEX_v103904422 5.4
2YEX_v103904441 6.5
2YEX_v103904462 6.6
2YEX_v103904470 5.2
2YEX_v103904479 5.2
2YEX_v103904480 5.1
2YEX_v103904502 5.3
2YEX_v103904505 5.4
2YEX_v103904506 4.4
2YEX_v103904511 5.5
2YEX_v103904514 5.2
2YEX_v103904556 5.1
2YEX_v103904557 5.3
2YEX_v103904565 5.1
2YEX_v103904591 7.3
2YEX_v103904592 6.4
2YEX_v103904593 5.9
2YEX_v103904594 5.5
2YEX_v103904595 6.5
2YEX_v103904596 5.2
2YEX_v103904598 7.
2YEX_v103904600 5.7
2YEX_v103904602 6.1
2YEX_v103904604 6.3
2YEX_v103904611 4.7
2YEX_v103904636 6.8
2YEX_v103904637 5.6
2YEX_v103904639 5.6
2YEX_v103904647 5.4
2YEX_v103904648 5.2
2YEX_v103904650 5.4
2YEX_v103904657 6.
2YEX_v103904658 6.
2YEX_v103904673 6.9
2YEX_v103904678 6.3
2YEX_v103904682 5.7
2YEX_v103904684 6.8
2YEX_v103904691 5.3
2YEX_v103904702 5.3
2YEX_v103904704 6.5
2YEX_v103904706 6.8
2YEX_v103904708 6.4
2YEX_v103904711 7.2
2YEX_v103904712 7.2
2YEX_v103904713 6.9
2YEX_v103904722 7.6
2YEX_v103904723 7.6
2YEX_v103904725 7.7
2YEX_v103904729 6.
2YEX_v103904735 4.2
2YEX_v103904739 7.8
2YEX_v103904740 6.2
2YEX_v103904743 6.8
2YEX_v103904752 5.4
2YEX_v103904754 6.4
2YEX_v103904806 5.9
2YEX_v103904810 8.5
2YEX_v103904811 5.2
2YEX_v103904815 7.4
2YEX_v103904817 8.2
2YEX_v103904818 5.8
2YEX_v103904865 6.3
2YEX_v103904871 6.6
2YEX_v103904884 5.3
2YEX_v103904885 7.5
2YEX_v103904886 6.9
2YEX_v103904889 5.2
2YEX_v103904892 7.9
2YEX_v103904900 7.1
2YEX_v103904904 5.9
2YEX_v103904905 5.7
2YEX_v103904906 5.9
2YEX_v103904919 7.1
2YEX_v103904926 6.1
2YEX_v103904927 6.4
2YEX_v103904935 5.6
2YEX_v103904937 6.9
2YEX_v103904938 7.
2YEX_v103904952 6.3
2YEX_v103904953 6.8
2YEX_v103904955 6.1
2YEX_v103904960 5.9
2YEX_v103904961 5.6
2YEX_v103904983 6.2
2YEX_v103905010 5.8
2YEX_v103905011 5.7
2YEX_v103905040 4.9
2YEX_v103905041 5.1
2YEX_v103905042 5.3
2YEX_v103905043 5.1
2YEX_v103905072 6.4
2YEX_v103905082 5.4
2YEX_v103905087 7.3
2YEX_v103905089 5.8
2YEX_v103905093 5.5
2YEX_v103905098 6.4
2YEX_v103905111 7.7
2YEX_v103905113 5.6
2YEX_v103905115 5.9
2YEX_v103905117 5.6
2YEX_v103905119 7.4
2YEX_v103905138 5.7
2YEX_v103905144 5.3
2YEX_v103905146 7.3
2YEX_v103905148 8.3
2YEX_v103905149 8.3
2YEX_v103905150 8.4
2YEX_v103905151 8.4
2YEX_v103905152 7.9
2YEX_v103905153 7.6
2YEX_v103905154 7.
2YEX_v103905155 8.
2YEX_v103905156 8.2
2YEX_v103905177 7.1
2YEX_v103905179 5.8
2YEX_v103905182 5.4
2YEX_v103905183 6.1
2YEX_v103905207 6.4
2YEX_v103905212 5.4
2YEX_v103905218 5.2
2YEX_v103905239 6.5
2YEX_v103905249 6.5
2YEX_v103905250 5.6
2YEX_v103905259 6.3
2YEX_v103905263 6.4
2YEX_v103905295 4.2
2YEX_v103905317 6.5
2YEX_v103905361 6.1
2YEX_v103905362 7.5
2YEX_v103905366 6.1
2YEX_v103905368 9.
2YEX_v103905398 5.4
2YEX_v103905427 7.7
2YEX_v103905428 5.4
2YEX_v103905437 5.8
2YEX_v103905453 5.4
2YEX_v103905454 6.7
2YEX_v103905483 5.2
2YEX_v103905486 6.2
2YEX_v103905487 5.4
2YEX_v103905488 5.6
2YEX_v103905496 7.
2YEX_v103905503 7.
2YEX_v103905508 4.6
2YEX_v103905515 5.3
2YEX_v103905521 6.1
2YEX_v103905551 5.1
2YEX_v103905552 6.4
2YEX_v103905558 6.2
2YEX_v103905560 6.
2YEX_v103905561 6.4
2YEX_v103905574 5.5
2YEX_v103905604 7.4
2YEX_v103905607 6.3
2YEX_v103905610 5.5
2YEX_v103905615 7.3
2YEX_v103905618 6.5
2YEX_v103905620 6.1
2YEX_v103905631 6.
2YEX_v103905639 7.5
2YEX_v103905649 6.1
2YEX_v103905655 5.7
2YEX_v103905660 5.6
2YEX_v103905664 6.
2YEX_v103905668 7.3
2YEX_v103905673 5.9
2YEX_v103905675 5.9
3BBT_v103904192 5.8
3BBT_v103904210 6.1
3BBT_v103904280 5.6
3BBT_v103904285 5.9
3BBT_v103904286 6.2
3BBT_v103904292 5.5
3BBT_v103904302 5.5
3BBT_v103904314 6.
3BBT_v103904315 6.2
3BBT_v103904316 6.2
3BBT_v103904320 5.9
3BBT_v103904322 6.3
3BBT_v103904326 5.9
3BBT_v103904328 5.5
3BBT_v103904336 6.
3BBT_v103904341 6.3
3BBT_v103904349 5.8
3BBT_v103904354 5.9
3BBT_v103904370 5.9
3BBT_v103904402 8.1
3BBT_v103904410 5.6
3BBT_v103904411 8.3
3BBT_v103904417 7.7
3BBT_v103904418 8.6
3BBT_v103904419 8.
3BBT_v103904420 8.2
3BBT_v103904443 5.6
3BBT_v103904451 5.7
3BBT_v103904473 5.5
3BBT_v103904520 6.
3BBT_v103904567 6.2
3BBT_v103904591 6.8
3BBT_v103904592 6.9
3BBT_v103904593 6.4
3BBT_v103904594 6.4
3BBT_v103904595 6.7
3BBT_v103904596 6.9
3BBT_v103904600 6.5
3BBT_v103904602 5.9
3BBT_v103904603 6.2
3BBT_v103904604 6.3
3BBT_v103904610 5.7
3BBT_v103904611 5.1
3BBT_v103904652 6.4
3BBT_v103904739 5.6
3BBT_v103904783 6.7
3BBT_v103904784 6.1
3BBT_v103904787 6.
3BBT_v103904788 6.
3BBT_v103904796 5.8
3BBT_v103904819 6.
3BBT_v103904991 8.1
3BBT_v103904993 5.8
3BBT_v103904996 5.7
3BBT_v103905024 6.7
3BBT_v103905055 7.
3BBT_v103905062 5.7
3BBT_v103905063 5.5
3BBT_v103905064 5.7
3BBT_v103905065 5.5
3BBT_v103905233 5.9
3BBT_v103905250 6.3
3BBT_v103905251 5.6
3BBT_v103905253 5.6
3BBT_v103905316 7.3
3BBT_v103905339 5.9
3BBT_v103905340 5.9
3BBT_v103905343 6.8
3BBT_v103905344 6.8
3BBT_v103905345 6.7
3BBT_v103905410 5.7
3BBT_v103905425 5.6
3BBT_v103905463 6.3
3BBT_v103905464 5.9
3BBT_v103905491 6.
3BBT_v103905496 6.2
3BBT_v103905566 7.8
3BBT_v103905567 7.6
3BBT_v103905568 7.6
3BBT_v103905603 5.6
3BBT_v103905607 5.7
3BBT_v103905632 5.6
3BBT_v103905641 7.
3BBT_v103905649 5.6
3BBT_v103905675 5.4
